Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,SOC
11/29/2018 12:41:10 AM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.84496,0.14814,-0.52579,-1.12389,-4.35495,13,60.15372407
11/29/2018 12:42:10 AM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.8458,0.14814,-0.52579,-1.12142,-4.34543,13,60.25431296
11/29/2018 12:43:10 AM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.84681,0.14814,-0.52579,-1.11894,-4.33591,13,60.35490185
11/29/2018 12:44:10 AM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.84782,0.14814,-0.63095,-1.11647,-4.32641,13,60.45549074
11/29/2018 12:45:10 AM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.84883,0.14814,-0.63095,-1.114,-4.31688,13,60.55607963
11/29/2018 12:46:10 AM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.84985,0.14814,-0.63095,-1.11153,-4.30738,13,60.65666852
11/29/2018 12:47:10 AM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.85103,0.14814,-0.52579,-1.10905,-4.29784,13,60.75725741
11/29/2018 12:48:10 AM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.85204,0.14814,-0.63095,-1.10656,-4.28826,13,60.8578463
11/29/2018 12:49:10 AM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.85322,0.14814,-0.52579,-1.10409,-4.27875,13,60.95843519
11/29/2018 12:50:10 AM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.85423,0.14814,-0.52579,-1.10161,-4.26918,13,61.05902407
11/29/2018 12:51:10 AM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.85541,0.14814,-0.63095,-1.09914,-4.25964,13,61.15961296
11/29/2018 12:52:10 AM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.85642,0.14814,-0.63095,-1.09666,-4.25011,13,61.26020185
11/29/2018 12:53:10 AM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.8576,0.14814,-0.73611,-1.09418,-4.24052,13,61.36079074
11/29/2018 12:54:10 AM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.85878,0.14814,-0.63095,-1.0917,-4.23097,13,61.46137963
11/29/2018 12:55:10 AM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.85996,0.14814,-0.52579,-1.08923,-4.22142,13,61.56196852
11/29/2018 12:56:10 AM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.86114,0.14814,-0.31548,-1.08675,-4.21187,13,61.66255741
11/29/2018 12:57:10 AM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.86232,0.14814,-0.52579,-1.08428,-4.20233,13,61.7631463
11/29/2018 12:58:10 AM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.8635,0.14814,-1.05159,-1.08181,-4.19279,13,61.86373519
11/29/2018 12:59:10 AM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.86485,0.14814,-0.84127,-1.07933,-4.18321,13,61.96432407
11/29/2018 1:00:10 AM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.86603,0.14814,-0.52579,-1.07686,-4.17365,13,62.06664444
11/29/2018 1:01:10 AM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.86721,0.15069,-0.31548,-1.07439,-4.16408,13,62.16723333
11/29/2018 1:02:10 AM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.86839,0.14814,-0.10516,-1.07191,-4.15452,13,62.26782222
11/29/2018 1:03:10 AM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.86957,0.14814,-1.2619,-1.06945,-4.14497,13,62.36841111
11/29/2018 1:04:10 AM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.87108,0.14814,-0.84127,-1.06697,-4.13538,13,62.469
11/29/2018 1:05:10 AM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.87226,0.14814,-0.10516,-1.0645,-4.12582,13,62.57132037
11/29/2018 1:06:10 AM,24,CHA,44:00.3,21:00.0,0,0,LG_HG2_NN_Char,3.87328,0.15069,0,-1.06203,-4.11624,13,62.67190926
11/29/2018 1:07:10 AM,24,CHA,45:00.3,22:00.0,0,0,LG_HG2_NN_Char,3.87462,0.14814,-3.36507,-1.05956,-4.10668,13,62.77249815
11/29/2018 1:08:10 AM,24,CHA,46:00.3,23:00.0,0,0,LG_HG2_NN_Char,3.87597,0.14814,-1.36706,-1.05708,-4.09707,13,62.87308704
11/29/2018 1:09:10 AM,24,CHA,47:00.3,24:00.0,0,0,LG_HG2_NN_Char,3.87698,0.14814,1.2619,-1.0546,-4.08747,13,62.97367593
11/29/2018 1:10:10 AM,24,CHA,48:00.3,25:00.0,0,0,LG_HG2_NN_Char,3.87783,0.14814,-0.94643,-1.05213,-4.07787,13,63.07426481
11/29/2018 1:11:10 AM,24,CHA,49:00.3,26:00.0,0,0,LG_HG2_NN_Char,3.87901,0.14814,-0.52579,-1.04966,-4.06829,13,63.17658519
11/29/2018 1:12:10 AM,24,CHA,50:00.3,27:00.0,0,0,LG_HG2_NN_Char,3.88002,0.15069,0,-1.04717,-4.05866,13,63.27717407
11/29/2018 1:13:10 AM,24,CHA,51:00.3,28:00.0,0,0,LG_HG2_NN_Char,3.88103,0.14814,-0.94643,-1.04469,-4.04904,13,63.37776296
11/29/2018 1:14:10 AM,24,CHA,52:00.3,29:00.0,0,0,LG_HG2_NN_Char,3.88204,0.14814,-0.52579,-1.04222,-4.03945,13,63.47835185
11/29/2018 1:15:10 AM,24,CHA,53:00.3,30:00.0,0,0,LG_HG2_NN_Char,3.88305,0.14814,-0.31548,-1.03975,-4.02985,13,63.57894074
11/29/2018 1:16:10 AM,24,CHA,54:00.3,31:00.0,0,0,LG_HG2_NN_Char,3.8839,0.14814,-0.31548,-1.03728,-4.02024,13,63.67952963
11/29/2018 1:17:10 AM,24,CHA,55:00.3,32:00.0,0,0,LG_HG2_NN_Char,3.88474,0.14814,-0.73611,-1.0348,-4.01063,13,63.78185
11/29/2018 1:18:10 AM,24,CHA,56:00.3,33:00.0,0,0,LG_HG2_NN_Char,3.88575,0.15069,-0.63095,-1.03233,-4.00102,13,63.88243889
11/29/2018 1:19:10 AM,24,CHA,57:00.3,34:00.0,0,0,LG_HG2_NN_Char,3.88676,0.14814,-0.52579,-1.02986,-3.99142,13,63.98302778
11/29/2018 1:20:10 AM,24,CHA,58:00.3,35:00.0,0,0,LG_HG2_NN_Char,3.8876,0.14814,-0.42063,-1.02738,-3.9818,13,64.08361667
11/29/2018 1:21:10 AM,24,CHA,59:00.3,36:00.0,0,0,LG_HG2_NN_Char,3.88845,0.14814,-0.21032,-1.02491,-3.9722,13,64.18420556
11/29/2018 1:22:10 AM,24,CHA,00:00.3,37:00.0,0,0,LG_HG2_NN_Char,3.88929,0.14814,-0.73611,-1.02244,-3.96258,13,64.28479444
11/29/2018 1:23:10 AM,24,CHA,01:00.3,38:00.0,0,0,LG_HG2_NN_Char,3.89013,0.14814,-1.05159,-1.01995,-3.95291,13,64.38538333
11/29/2018 1:24:10 AM,24,CHA,02:00.3,39:00.0,0,0,LG_HG2_NN_Char,3.89098,0.14814,-0.63095,-1.01749,-3.9433,13,64.48597222
11/29/2018 1:25:10 AM,24,CHA,03:00.3,40:00.0,0,0,LG_HG2_NN_Char,3.89182,0.14814,-0.21032,-1.01501,-3.93368,13,64.58656111
11/29/2018 1:26:10 AM,24,CHA,04:00.3,41:00.0,0,0,LG_HG2_NN_Char,3.89249,0.14814,0,-1.01254,-3.92405,13,64.68888148
11/29/2018 1:27:10 AM,24,CHA,05:00.3,42:00.0,0,0,LG_HG2_NN_Char,3.89317,0.15069,0,-1.01004,-3.91434,13,64.78947037
11/29/2018 1:28:10 AM,24,CHA,06:00.3,43:00.0,0,0,LG_HG2_NN_Char,3.89418,0.14814,-1.47222,-1.00757,-3.90469,13,64.89005926
11/29/2018 1:29:10 AM,24,CHA,07:00.3,44:00.0,0,0,LG_HG2_NN_Char,3.89502,0.14814,-0.84127,-1.00509,-3.89506,13,64.99064815
11/29/2018 1:30:10 AM,24,CHA,08:00.3,45:00.0,0,0,LG_HG2_NN_Char,3.89569,0.14814,0,-1.00262,-3.88543,13,65.09123704
11/29/2018 1:31:10 AM,24,CHA,09:00.3,46:00.0,0,0,LG_HG2_NN_Char,3.89637,0.14814,0.21032,-1.00015,-3.8758,13,65.19182593
11/29/2018 1:32:10 AM,24,CHA,10:00.3,47:00.0,0,0,LG_HG2_NN_Char,3.89704,0.14814,-1.15674,-0.99768,-3.86616,13,65.29241481
11/29/2018 1:33:10 AM,24,CHA,11:00.3,48:00.0,0,0,LG_HG2_NN_Char,3.89789,0.14814,-1.36706,-0.9952,-3.85649,13,65.3930037
11/29/2018 1:34:10 AM,24,CHA,12:00.3,49:00.0,0,0,LG_HG2_NN_Char,3.89873,0.14814,-0.42063,-0.99272,-3.84685,13,65.49359259
11/29/2018 1:35:10 AM,24,CHA,13:00.3,50:00.0,0,0,LG_HG2_NN_Char,3.8994,0.14814,0.10516,-0.99025,-3.83721,13,65.59418148
11/29/2018 1:36:10 AM,24,CHA,14:00.3,51:00.0,0,0,LG_HG2_NN_Char,3.89991,0.14814,0,-0.98778,-3.82759,13,65.69477037
11/29/2018 1:37:10 AM,24,CHA,15:00.3,52:00.0,0,0,LG_HG2_NN_Char,3.90075,0.14814,-1.36706,-0.98531,-3.81793,13,65.79535926
11/29/2018 1:38:10 AM,24,CHA,16:00.3,53:00.0,0,0,LG_HG2_NN_Char,3.90159,0.14814,-0.63095,-0.98283,-3.80828,13,65.89594815
11/29/2018 1:39:10 AM,24,CHA,17:00.3,54:00.0,0,0,LG_HG2_NN_Char,3.90227,0.14814,0,-0.98036,-3.79864,13,65.99653704
11/29/2018 1:40:10 AM,24,CHA,18:00.3,55:00.0,0,0,LG_HG2_NN_Char,3.90277,0.14814,0.21032,-0.97789,-3.78898,13,66.09885741
11/29/2018 1:41:10 AM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.90362,0.15069,-1.36706,-0.97541,-3.77933,13,66.1994463
11/29/2018 1:42:10 AM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.90429,0.14814,-0.84127,-0.97294,-3.76967,13,66.30003519
11/29/2018 1:43:10 AM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.90497,0.14814,-0.21032,-0.97047,-3.76001,13,66.40062407
11/29/2018 1:44:10 AM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.90564,0.14814,-0.10516,-0.96799,-3.75033,13,66.50294444
11/29/2018 1:45:10 AM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.90631,0.15069,-0.73611,-0.96552,-3.74067,13,66.60353333
11/29/2018 1:46:10 AM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.90699,0.14814,-1.05159,-0.96304,-3.73101,13,66.70412222
11/29/2018 1:47:10 AM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.90783,0.14814,-0.73611,-0.96057,-3.72135,13,66.80471111
11/29/2018 1:48:10 AM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.90834,0.14814,-0.31548,-0.95809,-3.71168,13,66.9053
11/29/2018 1:49:10 AM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.90901,0.14814,-0.21032,-0.95562,-3.70199,13,67.00588889
11/29/2018 1:50:10 AM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.90952,0.14814,-0.42063,-0.95314,-3.69232,13,67.10647778
11/29/2018 1:51:10 AM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.91036,0.14814,-1.2619,-0.95067,-3.68265,13,67.20879815
11/29/2018 1:52:10 AM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.91103,0.15069,-0.84127,-0.94819,-3.67298,13,67.30938704
11/29/2018 1:53:10 AM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.91171,0.14814,-0.52579,-0.94572,-3.66329,13,67.41170741
11/29/2018 1:54:10 AM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.91238,0.15069,-0.21032,-0.94324,-3.6536,13,67.5122963
11/29/2018 1:55:10 AM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.91306,0.14814,-0.21032,-0.94076,-3.64391,13,67.61288519
11/29/2018 1:56:10 AM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.91373,0.14814,-1.15674,-0.93829,-3.63423,13,67.71520556
11/29/2018 1:57:10 AM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.91441,0.15069,-0.94643,-0.93582,-3.62454,13,67.81579444
11/29/2018 1:58:10 AM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.91491,0.14814,-0.63095,-0.93334,-3.61486,13,67.91638333
11/29/2018 1:59:10 AM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.91559,0.14814,-0.31548,-0.93087,-3.60517,13,68.01697222
11/29/2018 2:00:10 AM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.91626,0.14814,-0.21032,-0.92839,-3.59548,13,68.11756111
11/29/2018 2:01:10 AM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.91677,0.14814,-0.42063,-0.92592,-3.58578,13,68.21815
11/29/2018 2:02:10 AM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.91744,0.14814,-0.94643,-0.92344,-3.57609,13,68.32047037
11/29/2018 2:03:10 AM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.91811,0.15069,-0.73611,-0.92097,-3.5664,13,68.42105926
11/29/2018 2:04:10 AM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.91879,0.14814,-0.63095,-0.91849,-3.55669,13,68.52164815
11/29/2018 2:05:10 AM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.91946,0.14814,-0.42063,-0.916,-3.54693,13,68.62223704
11/29/2018 2:06:10 AM,24,CHA,44:00.3,21:00.0,0,0,LG_HG2_NN_Char,3.91997,0.14814,-0.21032,-0.91353,-3.53723,13,68.72282593
11/29/2018 2:07:10 AM,24,CHA,45:00.3,22:00.0,0,0,LG_HG2_NN_Char,3.92064,0.14814,-0.63095,-0.91106,-3.52755,13,68.82341481
11/29/2018 2:08:10 AM,24,CHA,46:00.3,23:00.0,0,0,LG_HG2_NN_Char,3.92132,0.14814,-1.05159,-0.90857,-3.51782,13,68.9240037
11/29/2018 2:09:10 AM,24,CHA,47:00.3,24:00.0,0,0,LG_HG2_NN_Char,3.92199,0.14814,-0.84127,-0.90609,-3.50807,13,69.02459259
11/29/2018 2:10:10 AM,24,CHA,48:00.3,25:00.0,0,0,LG_HG2_NN_Char,3.92267,0.14814,-0.73611,-0.90362,-3.49837,13,69.12518148
11/29/2018 2:11:10 AM,24,CHA,49:00.3,26:00.0,0,0,LG_HG2_NN_Char,3.92317,0.14814,-0.52579,-0.90115,-3.48868,13,69.22577037
11/29/2018 2:12:10 AM,24,CHA,50:00.3,27:00.0,0,0,LG_HG2_NN_Char,3.92385,0.14814,-0.21032,-0.89867,-3.47897,13,69.32635926
11/29/2018 2:13:10 AM,24,CHA,51:00.3,28:00.0,0,0,LG_HG2_NN_Char,3.92435,0.14814,-0.10516,-0.8962,-3.46926,13,69.42867963
11/29/2018 2:14:10 AM,24,CHA,52:00.3,29:00.0,0,0,LG_HG2_NN_Char,3.92503,0.15069,-0.94643,-0.89372,-3.45952,13,69.52926852
11/29/2018 2:15:10 AM,24,CHA,53:00.3,30:00.0,0,0,LG_HG2_NN_Char,3.9257,0.14814,-0.94643,-0.89124,-3.44982,13,69.62985741
11/29/2018 2:16:10 AM,24,CHA,54:00.3,31:00.0,0,0,LG_HG2_NN_Char,3.92637,0.14814,-0.73611,-0.88877,-3.4401,13,69.7304463
11/29/2018 2:17:10 AM,24,CHA,55:00.3,32:00.0,0,0,LG_HG2_NN_Char,3.92705,0.14814,-0.63095,-0.88629,-3.43038,13,69.83103519
11/29/2018 2:18:10 AM,24,CHA,56:00.3,33:00.0,0,0,LG_HG2_NN_Char,3.92755,0.14814,-0.42063,-0.88382,-3.42066,13,69.93162407
11/29/2018 2:19:10 AM,24,CHA,57:00.3,34:00.0,0,0,LG_HG2_NN_Char,3.92823,0.14814,-0.21032,-0.88134,-3.41094,13,70.03221296
11/29/2018 2:20:10 AM,24,CHA,58:00.3,35:00.0,0,0,LG_HG2_NN_Char,3.92873,0.14814,-0.10516,-0.87887,-3.40123,13,70.13280185
11/29/2018 2:21:10 AM,24,CHA,59:00.3,36:00.0,0,0,LG_HG2_NN_Char,3.92941,0.14814,-0.94643,-0.8764,-3.39151,13,70.23339074
11/29/2018 2:22:10 AM,24,CHA,00:00.3,37:00.0,0,0,LG_HG2_NN_Char,3.93008,0.14814,-1.05159,-0.87393,-3.38181,13,70.33397963
11/29/2018 2:23:10 AM,24,CHA,01:00.3,38:00.0,0,0,LG_HG2_NN_Char,3.93076,0.14814,-0.84127,-0.87146,-3.37209,13,70.4363
11/29/2018 2:24:10 AM,24,CHA,02:00.3,39:00.0,0,0,LG_HG2_NN_Char,3.93143,0.15069,-0.73611,-0.86898,-3.36236,13,70.53688889
11/29/2018 2:25:10 AM,24,CHA,03:00.3,40:00.0,0,0,LG_HG2_NN_Char,3.93194,0.14814,-0.42063,-0.86651,-3.35263,13,70.63747778
11/29/2018 2:26:10 AM,24,CHA,04:00.3,41:00.0,0,0,LG_HG2_NN_Char,3.93261,0.14814,-0.31548,-0.86403,-3.34291,13,70.73806667
11/29/2018 2:27:10 AM,24,CHA,05:00.3,42:00.0,0,0,LG_HG2_NN_Char,3.93312,0.14814,-0.10516,-0.86154,-3.33309,13,70.83865556
11/29/2018 2:28:10 AM,24,CHA,06:00.3,43:00.0,0,0,LG_HG2_NN_Char,3.93379,0.14814,-0.73611,-0.85906,-3.32333,13,70.94097593
11/29/2018 2:29:10 AM,24,CHA,07:00.3,44:00.0,0,0,LG_HG2_NN_Char,3.93446,0.15069,-0.94643,-0.85658,-3.31357,13,71.04156481
11/29/2018 2:30:10 AM,24,CHA,08:00.3,45:00.0,0,0,LG_HG2_NN_Char,3.93514,0.14814,-0.73611,-0.8541,-3.30382,13,71.1421537
11/29/2018 2:31:10 AM,24,CHA,09:00.3,46:00.0,0,0,LG_HG2_NN_Char,3.93581,0.14814,-0.63095,-0.85163,-3.2941,13,71.24274259
11/29/2018 2:32:10 AM,24,CHA,10:00.3,47:00.0,0,0,LG_HG2_NN_Char,3.93632,0.14814,-0.52579,-0.84916,-3.28438,13,71.34333148
11/29/2018 2:33:10 AM,24,CHA,11:00.3,48:00.0,0,0,LG_HG2_NN_Char,3.93699,0.14814,-0.31548,-0.84669,-3.27465,13,71.44392037
11/29/2018 2:34:10 AM,24,CHA,12:00.3,49:00.0,0,0,LG_HG2_NN_Char,3.9375,0.14814,-0.10516,-0.84422,-3.26492,13,71.54450926
11/29/2018 2:35:10 AM,24,CHA,13:00.3,50:00.0,0,0,LG_HG2_NN_Char,3.93817,0.14814,-0.84127,-0.84175,-3.25519,13,71.64509815
11/29/2018 2:36:10 AM,24,CHA,14:00.3,51:00.0,0,0,LG_HG2_NN_Char,3.93885,0.14814,-0.94643,-0.83927,-3.24544,13,71.74568704
11/29/2018 2:37:10 AM,24,CHA,15:00.3,52:00.0,0,0,LG_HG2_NN_Char,3.93952,0.14814,-0.73611,-0.83679,-3.23569,13,71.84627593
11/29/2018 2:38:10 AM,24,CHA,16:00.3,53:00.0,0,0,LG_HG2_NN_Char,3.9402,0.14814,-0.63095,-0.83432,-3.22596,13,71.94686481
11/29/2018 2:39:10 AM,24,CHA,17:00.3,54:00.0,0,0,LG_HG2_NN_Char,3.94087,0.14814,-0.42063,-0.83185,-3.2162,13,72.0474537
11/29/2018 2:40:10 AM,24,CHA,18:00.3,55:00.0,0,0,LG_HG2_NN_Char,3.94138,0.14814,-0.21032,-0.82938,-3.20646,13,72.14804259
11/29/2018 2:41:10 AM,24,CHA,19:00.3,56:00.0,0,0,LG_HG2_NN_Char,3.94205,0.14814,-0.21032,-0.8269,-3.19671,13,72.24863148
11/29/2018 2:42:10 AM,24,CHA,20:00.3,57:00.0,0,0,LG_HG2_NN_Char,3.94272,0.14814,-0.84127,-0.82442,-3.18692,13,72.34922037
11/29/2018 2:43:10 AM,24,CHA,21:00.3,58:00.0,0,0,LG_HG2_NN_Char,3.94357,0.14814,-0.94643,-0.82195,-3.17717,13,72.44980926
11/29/2018 2:44:10 AM,24,CHA,22:00.3,59:00.0,0,0,LG_HG2_NN_Char,3.94424,0.14814,-0.73611,-0.81948,-3.16742,13,72.55039815
11/29/2018 2:45:10 AM,24,CHA,23:00.3,00:00.0,0,0,LG_HG2_NN_Char,3.94475,0.14814,-0.63095,-0.81699,-3.15762,13,72.65098704
11/29/2018 2:46:10 AM,24,CHA,24:00.3,01:00.0,0,0,LG_HG2_NN_Char,3.94542,0.14814,-0.42063,-0.81452,-3.14788,13,72.75157593
11/29/2018 2:47:10 AM,24,CHA,25:00.3,02:00.0,0,0,LG_HG2_NN_Char,3.9461,0.14814,-0.21032,-0.81205,-3.13813,13,72.8538963
11/29/2018 2:48:10 AM,24,CHA,26:00.3,03:00.0,0,0,LG_HG2_NN_Char,3.9466,0.15069,-0.10516,-0.80957,-3.12834,13,72.95448519
11/29/2018 2:49:10 AM,24,CHA,27:00.3,04:00.0,0,0,LG_HG2_NN_Char,3.94728,0.14814,-0.73611,-0.80709,-3.11856,13,73.05680556
11/29/2018 2:50:10 AM,24,CHA,28:00.3,05:00.0,0,0,LG_HG2_NN_Char,3.94795,0.15069,-1.05159,-0.80462,-3.10879,13,73.15739444
11/29/2018 2:51:10 AM,24,CHA,29:00.3,06:00.0,0,0,LG_HG2_NN_Char,3.94862,0.14814,-0.84127,-0.80214,-3.09901,13,73.25798333
11/29/2018 2:52:10 AM,24,CHA,30:00.3,07:00.0,0,0,LG_HG2_NN_Char,3.9493,0.14814,-0.63095,-0.79967,-3.08925,13,73.3603037
11/29/2018 2:53:10 AM,24,CHA,31:00.3,08:00.0,0,0,LG_HG2_NN_Char,3.94997,0.15069,-0.52579,-0.79719,-3.07947,13,73.46089259
11/29/2018 2:54:10 AM,24,CHA,32:00.3,09:00.0,0,0,LG_HG2_NN_Char,3.95065,0.14814,-0.21032,-0.79472,-3.06969,13,73.56148148
11/29/2018 2:55:10 AM,24,CHA,33:00.3,10:00.0,0,0,LG_HG2_NN_Char,3.95132,0.14814,-0.10516,-0.79224,-3.0599,13,73.66207037
11/29/2018 2:56:10 AM,24,CHA,34:00.3,11:00.0,0,0,LG_HG2_NN_Char,3.95183,0.14814,-0.21032,-0.78976,-3.05012,13,73.76265926
11/29/2018 2:57:10 AM,24,CHA,35:00.3,12:00.0,0,0,LG_HG2_NN_Char,3.9525,0.14814,-0.73611,-0.78729,-3.04035,13,73.86324815
11/29/2018 2:58:10 AM,24,CHA,36:00.3,13:00.0,0,0,LG_HG2_NN_Char,3.95334,0.14814,-0.84127,-0.78482,-3.03056,13,73.96383704
11/29/2018 2:59:10 AM,24,CHA,37:00.3,14:00.0,0,0,LG_HG2_NN_Char,3.95402,0.14814,-0.84127,-0.78234,-3.02079,13,74.06615741
11/29/2018 3:00:10 AM,24,CHA,38:00.3,15:00.0,0,0,LG_HG2_NN_Char,3.95469,0.15069,-0.63095,-0.77986,-3.01099,13,74.1667463
11/29/2018 3:01:10 AM,24,CHA,39:00.3,16:00.0,0,0,LG_HG2_NN_Char,3.95554,0.14814,-0.52579,-0.77739,-3.00122,13,74.26906667
11/29/2018 3:02:10 AM,24,CHA,40:00.3,17:00.0,0,0,LG_HG2_NN_Char,3.95604,0.15069,-0.31548,-0.77492,-2.99142,13,74.36965556
11/29/2018 3:03:10 AM,24,CHA,41:00.3,18:00.0,0,0,LG_HG2_NN_Char,3.95672,0.14814,-0.21032,-0.77244,-2.9816,13,74.47024444
11/29/2018 3:04:10 AM,24,CHA,42:00.3,19:00.0,0,0,LG_HG2_NN_Char,3.95739,0.14814,-0.21032,-0.76996,-2.97181,13,74.57256481
11/29/2018 3:05:10 AM,24,CHA,43:00.3,20:00.0,0,0,LG_HG2_NN_Char,3.95806,0.15069,-0.21032,-0.76748,-2.962,13,74.6731537
11/29/2018 3:06:10 AM,24,CHA,44:00.3,21:00.0,0,0,LG_HG2_NN_Char,3.95874,0.14814,-0.42063,-0.76501,-2.9522,13,74.77374259
11/29/2018 3:07:10 AM,24,CHA,45:00.3,22:00.0,0,0,LG_HG2_NN_Char,3.95958,0.14814,-0.63095,-0.76254,-2.94242,13,74.87433148
11/29/2018 3:08:10 AM,24,CHA,46:00.3,23:00.0,0,0,LG_HG2_NN_Char,3.96026,0.14814,-0.63095,-0.76007,-2.93264,13,74.97492037
11/29/2018 3:09:10 AM,24,CHA,47:00.3,24:00.0,0,0,LG_HG2_NN_Char,3.9611,0.14814,-0.63095,-0.75759,-2.92284,13,75.07550926
11/29/2018 3:10:10 AM,24,CHA,48:00.3,25:00.0,0,0,LG_HG2_NN_Char,3.96177,0.14814,-0.63095,-0.75511,-2.91301,13,75.17609815
11/29/2018 3:11:10 AM,24,CHA,49:00.3,26:00.0,0,0,LG_HG2_NN_Char,3.96245,0.14814,-0.52579,-0.75263,-2.90319,13,75.27668704
11/29/2018 3:12:10 AM,24,CHA,50:00.3,27:00.0,0,0,LG_HG2_NN_Char,3.96312,0.14814,-0.42063,-0.75016,-2.89339,13,75.37727593
11/29/2018 3:13:10 AM,24,CHA,51:00.3,28:00.0,0,0,LG_HG2_NN_Char,3.96379,0.14814,-0.31548,-0.74768,-2.88358,13,75.47786481
11/29/2018 3:14:10 AM,24,CHA,52:00.3,29:00.0,0,0,LG_HG2_NN_Char,3.96447,0.14814,-0.21032,-0.74521,-2.87377,13,75.5784537
11/29/2018 3:15:10 AM,24,CHA,53:00.3,30:00.0,0,0,LG_HG2_NN_Char,3.96531,0.14814,-0.42063,-0.74274,-2.86396,13,75.67904259
11/29/2018 3:16:10 AM,24,CHA,54:00.3,31:00.0,0,0,LG_HG2_NN_Char,3.96599,0.14814,-0.42063,-0.74026,-2.85414,13,75.77963148
11/29/2018 3:17:10 AM,24,CHA,55:00.3,32:00.0,0,0,LG_HG2_NN_Char,3.96683,0.14814,-0.63095,-0.73779,-2.84433,13,75.88195185
11/29/2018 3:18:10 AM,24,CHA,56:00.3,33:00.0,0,0,LG_HG2_NN_Char,3.9675,0.15069,-0.63095,-0.73531,-2.8345,13,75.98427222
11/29/2018 3:19:10 AM,24,CHA,57:00.3,34:00.0,0,0,LG_HG2_NN_Char,3.96835,0.15069,-0.63095,-0.73283,-2.82468,13,76.08486111
11/29/2018 3:20:10 AM,24,CHA,58:00.3,35:00.0,0,0,LG_HG2_NN_Char,3.96919,0.14814,-0.63095,-0.73036,-2.81485,13,76.18545
